nische,brand_haendler,url_programm,netzwerk,zielmarkt,provision,provision_datenqualitaet,cookie_dauer,cookie_datenqualitaet,aov_bekannt,social_media_erlaubt,instagram_erlaubt,deep_links,produktfeed_api,internationale_lieferung,besonderheiten,quelle_url,pruefdatum
Amazon (alle),Amazon US – Televisions 2%,https://affiliate-program.amazon.com/,Direct (Amazon Associates),US (amazon.com),2%,VERIFIED,24 Std. Session; Warenkorb-Add innerhalb Session -> Kauf bis 89 Tage nach Klick,VERIFIED,UNKNOWN,"Ja – Social-Media-UGC gilt als 'Site' (Account-URL im Antrag/Konto listen); akzeptiert: Facebook (keine Privatprofile), Instagram, Twitter/X, YouTube, TikTok, Twitch – Pinterest NICHT gelistet","Ja (exakte Profil-URL registrieren; Pflichthinweis muss mit dem Account verknüpft sein, z.B. Bio)","Ja (Produkt-/Suchlinks mit Tag; Linkkürzer nur wenn klar erkennbar auf Amazon verlinkt, z.B. amzn.to)",Creators API (Nachfolger der abgekündigten PA-API 5; Voraussetzung: mind. 10 qualifizierte Verkäufe in 30 Tagen),Provision nur auf Käufe im jeweiligen Amazon-Store (amazon.com); Geo-Routing via OneLink/Geniuslink nötig,"Standardsatz lt. Commission Income Statement; seit 14.04.2026: Käufe über bezahlte/geboostete Anzeigen disqualifiziert, 180-Tage-Versand/Zahlungsfrist, Onsite-Provision nur auf gleiche ASIN-Variante; DMs nur 'solicited' (Opt-in); Pflichttext 'As an Amazon Associate I earn from qualifying purchases'; Freischaltung nach 3 Verkäufen in 180 Tagen; individuell verhandelte Publisher-Sätze wurden 2026 lt. Adweek um bis zu 50% gekürzt",https://affiliate-program.amazon.com/help/node/topic/GRXPHT8U84RAYDXZ,2026-09-26
Amazon (alle),Amazon US – Digital Video Games 2%,https://affiliate-program.amazon.com/,Direct (Amazon Associates),US (amazon.com),2%,VERIFIED,24 Std. Session; Warenkorb-Add innerhalb Session -> Kauf bis 89 Tage nach Klick,VERIFIED,UNKNOWN,"Ja – Social-Media-UGC gilt als 'Site' (Account-URL im Antrag/Konto listen); akzeptiert: Facebook (keine Privatprofile), Instagram, Twitter/X, YouTube, TikTok, Twitch – Pinterest NICHT gelistet","Ja (exakte Profil-URL registrieren; Pflichthinweis muss mit dem Account verknüpft sein, z.B. Bio)","Ja (Produkt-/Suchlinks mit Tag; Linkkürzer nur wenn klar erkennbar auf Amazon verlinkt, z.B. amzn.to)",Creators API (Nachfolger der abgekündigten PA-API 5; Voraussetzung: mind. 10 qualifizierte Verkäufe in 30 Tagen),Provision nur auf Käufe im jeweiligen Amazon-Store (amazon.com); Geo-Routing via OneLink/Geniuslink nötig,"Standardsatz lt. Commission Income Statement; seit 14.04.2026: Käufe über bezahlte/geboostete Anzeigen disqualifiziert, 180-Tage-Versand/Zahlungsfrist, Onsite-Provision nur auf gleiche ASIN-Variante; DMs nur 'solicited' (Opt-in); Pflichttext 'As an Amazon Associate I earn from qualifying purchases'; Freischaltung nach 3 Verkäufen in 180 Tagen; individuell verhandelte Publisher-Sätze wurden 2026 lt. Adweek um bis zu 50% gekürzt",https://affiliate-program.amazon.com/help/node/topic/GRXPHT8U84RAYDXZ,2026-09-26
Amazon (alle),Amazon US – Physical Video Games & Consoles 1%,https://affiliate-program.amazon.com/,Direct (Amazon Associates),US (amazon.com),1%,VERIFIED,24 Std. Session; Warenkorb-Add innerhalb Session -> Kauf bis 89 Tage nach Klick,VERIFIED,UNKNOWN,"Ja – Social-Media-UGC gilt als 'Site' (Account-URL im Antrag/Konto listen); akzeptiert: Facebook (keine Privatprofile), Instagram, Twitter/X, YouTube, TikTok, Twitch – Pinterest NICHT gelistet","Ja (exakte Profil-URL registrieren; Pflichthinweis muss mit dem Account verknüpft sein, z.B. Bio)","Ja (Produkt-/Suchlinks mit Tag; Linkkürzer nur wenn klar erkennbar auf Amazon verlinkt, z.B. amzn.to)",Creators API (Nachfolger der abgekündigten PA-API 5; Voraussetzung: mind. 10 qualifizierte Verkäufe in 30 Tagen),Provision nur auf Käufe im jeweiligen Amazon-Store (amazon.com); Geo-Routing via OneLink/Geniuslink nötig,"Standardsatz lt. Commission Income Statement; seit 14.04.2026: Käufe über bezahlte/geboostete Anzeigen disqualifiziert, 180-Tage-Versand/Zahlungsfrist, Onsite-Provision nur auf gleiche ASIN-Variante; DMs nur 'solicited' (Opt-in); Pflichttext 'As an Amazon Associate I earn from qualifying purchases'; Freischaltung nach 3 Verkäufen in 180 Tagen; individuell verhandelte Publisher-Sätze wurden 2026 lt. Adweek um bis zu 50% gekürzt",https://affiliate-program.amazon.com/help/node/topic/GRXPHT8U84RAYDXZ,2026-09-26
Amazon (alle),Amazon US – Grocery / Amazon Fresh 1%,https://affiliate-program.amazon.com/,Direct (Amazon Associates),US (amazon.com),1%,VERIFIED,24 Std. Session; Warenkorb-Add innerhalb Session -> Kauf bis 89 Tage nach Klick,VERIFIED,UNKNOWN,"Ja – Social-Media-UGC gilt als 'Site' (Account-URL im Antrag/Konto listen); akzeptiert: Facebook (keine Privatprofile), Instagram, Twitter/X, YouTube, TikTok, Twitch – Pinterest NICHT gelistet","Ja (exakte Profil-URL registrieren; Pflichthinweis muss mit dem Account verknüpft sein, z.B. Bio)","Ja (Produkt-/Suchlinks mit Tag; Linkkürzer nur wenn klar erkennbar auf Amazon verlinkt, z.B. amzn.to)",Creators API (Nachfolger der abgekündigten PA-API 5; Voraussetzung: mind. 10 qualifizierte Verkäufe in 30 Tagen),Provision nur auf Käufe im jeweiligen Amazon-Store (amazon.com); Geo-Routing via OneLink/Geniuslink nötig,"Standardsatz lt. Commission Income Statement; seit 14.04.2026: Käufe über bezahlte/geboostete Anzeigen disqualifiziert, 180-Tage-Versand/Zahlungsfrist, Onsite-Provision nur auf gleiche ASIN-Variante; DMs nur 'solicited' (Opt-in); Pflichttext 'As an Amazon Associate I earn from qualifying purchases'; Freischaltung nach 3 Verkäufen in 180 Tagen; individuell verhandelte Publisher-Sätze wurden 2026 lt. Adweek um bis zu 50% gekürzt",https://affiliate-program.amazon.com/help/node/topic/GRXPHT8U84RAYDXZ,2026-09-26
Amazon (alle),Amazon US – Health & Personal Care 1%,https://affiliate-program.amazon.com/,Direct (Amazon Associates),US (amazon.com),1%,VERIFIED,24 Std. Session; Warenkorb-Add innerhalb Session -> Kauf bis 89 Tage nach Klick,VERIFIED,UNKNOWN,"Ja – Social-Media-UGC gilt als 'Site' (Account-URL im Antrag/Konto listen); akzeptiert: Facebook (keine Privatprofile), Instagram, Twitter/X, YouTube, TikTok, Twitch – Pinterest NICHT gelistet","Ja (exakte Profil-URL registrieren; Pflichthinweis muss mit dem Account verknüpft sein, z.B. Bio)","Ja (Produkt-/Suchlinks mit Tag; Linkkürzer nur wenn klar erkennbar auf Amazon verlinkt, z.B. amzn.to)",Creators API (Nachfolger der abgekündigten PA-API 5; Voraussetzung: mind. 10 qualifizierte Verkäufe in 30 Tagen),Provision nur auf Käufe im jeweiligen Amazon-Store (amazon.com); Geo-Routing via OneLink/Geniuslink nötig,"Standardsatz lt. Commission Income Statement; seit 14.04.2026: Käufe über bezahlte/geboostete Anzeigen disqualifiziert, 180-Tage-Versand/Zahlungsfrist, Onsite-Provision nur auf gleiche ASIN-Variante; DMs nur 'solicited' (Opt-in); Pflichttext 'As an Amazon Associate I earn from qualifying purchases'; Freischaltung nach 3 Verkäufen in 180 Tagen; individuell verhandelte Publisher-Sätze wurden 2026 lt. Adweek um bis zu 50% gekürzt",https://affiliate-program.amazon.com/help/node/topic/GRXPHT8U84RAYDXZ,2026-09-26
Amazon (alle),Amazon US – Electronics (nicht separat gelistet -> 'All Other Categories') 4%,https://affiliate-program.amazon.com/,Direct (Amazon Associates),US (amazon.com),4%,VERIFIED,24 Std. Session; Warenkorb-Add innerhalb Session -> Kauf bis 89 Tage nach Klick,VERIFIED,UNKNOWN,"Ja – Social-Media-UGC gilt als 'Site' (Account-URL im Antrag/Konto listen); akzeptiert: Facebook (keine Privatprofile), Instagram, Twitter/X, YouTube, TikTok, Twitch – Pinterest NICHT gelistet","Ja (exakte Profil-URL registrieren; Pflichthinweis muss mit dem Account verknüpft sein, z.B. Bio)","Ja (Produkt-/Suchlinks mit Tag; Linkkürzer nur wenn klar erkennbar auf Amazon verlinkt, z.B. amzn.to)",Creators API (Nachfolger der abgekündigten PA-API 5; Voraussetzung: mind. 10 qualifizierte Verkäufe in 30 Tagen),Provision nur auf Käufe im jeweiligen Amazon-Store (amazon.com); Geo-Routing via OneLink/Geniuslink nötig,"Zuordnung 'Electronics' zu 'All Other Categories' ist abgeleitet (Kategorie nicht explizit in Tabelle 1) | Standardsatz lt. Commission Income Statement; seit 14.04.2026: Käufe über bezahlte/geboostete Anzeigen disqualifiziert, 180-Tage-Versand/Zahlungsfrist, Onsite-Provision nur auf gleiche ASIN-Variante; DMs nur 'solicited' (Opt-in); Pflichttext 'As an Amazon Associate I earn from qualifying purchases'; Freischaltung nach 3 Verkäufen in 180 Tagen; individuell verhandelte Publisher-Sätze wurden 2026 lt. Adweek um bis zu 50% gekürzt",https://affiliate-program.amazon.com/help/node/topic/GRXPHT8U84RAYDXZ,2026-09-26
Amazon (alle),Amazon US – All Other Categories 4%,https://affiliate-program.amazon.com/,Direct (Amazon Associates),US (amazon.com),4%,VERIFIED,24 Std. Session; Warenkorb-Add innerhalb Session -> Kauf bis 89 Tage nach Klick,VERIFIED,UNKNOWN,"Ja – Social-Media-UGC gilt als 'Site' (Account-URL im Antrag/Konto listen); akzeptiert: Facebook (keine Privatprofile), Instagram, Twitter/X, YouTube, TikTok, Twitch – Pinterest NICHT gelistet","Ja (exakte Profil-URL registrieren; Pflichthinweis muss mit dem Account verknüpft sein, z.B. Bio)","Ja (Produkt-/Suchlinks mit Tag; Linkkürzer nur wenn klar erkennbar auf Amazon verlinkt, z.B. amzn.to)",Creators API (Nachfolger der abgekündigten PA-API 5; Voraussetzung: mind. 10 qualifizierte Verkäufe in 30 Tagen),Provision nur auf Käufe im jeweiligen Amazon-Store (amazon.com); Geo-Routing via OneLink/Geniuslink nötig,"Standardsatz lt. Commission Income Statement; seit 14.04.2026: Käufe über bezahlte/geboostete Anzeigen disqualifiziert, 180-Tage-Versand/Zahlungsfrist, Onsite-Provision nur auf gleiche ASIN-Variante; DMs nur 'solicited' (Opt-in); Pflichttext 'As an Amazon Associate I earn from qualifying purchases'; Freischaltung nach 3 Verkäufen in 180 Tagen; individuell verhandelte Publisher-Sätze wurden 2026 lt. Adweek um bis zu 50% gekürzt",https://affiliate-program.amazon.com/help/node/topic/GRXPHT8U84RAYDXZ,2026-09-26
Amazon (alle),Amazon US – Gift Cards / Alcoholic Beverages / Pet Prescription u.a. 0%,https://affiliate-program.amazon.com/,Direct (Amazon Associates),US (amazon.com),0%,VERIFIED,24 Std. Session; Warenkorb-Add innerhalb Session -> Kauf bis 89 Tage nach Klick,VERIFIED,UNKNOWN,"Ja – Social-Media-UGC gilt als 'Site' (Account-URL im Antrag/Konto listen); akzeptiert: Facebook (keine Privatprofile), Instagram, Twitter/X, YouTube, TikTok, Twitch – Pinterest NICHT gelistet","Ja (exakte Profil-URL registrieren; Pflichthinweis muss mit dem Account verknüpft sein, z.B. Bio)","Ja (Produkt-/Suchlinks mit Tag; Linkkürzer nur wenn klar erkennbar auf Amazon verlinkt, z.B. amzn.to)",Creators API (Nachfolger der abgekündigten PA-API 5; Voraussetzung: mind. 10 qualifizierte Verkäufe in 30 Tagen),Provision nur auf Käufe im jeweiligen Amazon-Store (amazon.com); Geo-Routing via OneLink/Geniuslink nötig,"Standardsatz lt. Commission Income Statement; seit 14.04.2026: Käufe über bezahlte/geboostete Anzeigen disqualifiziert, 180-Tage-Versand/Zahlungsfrist, Onsite-Provision nur auf gleiche ASIN-Variante; DMs nur 'solicited' (Opt-in); Pflichttext 'As an Amazon Associate I earn from qualifying purchases'; Freischaltung nach 3 Verkäufen in 180 Tagen; individuell verhandelte Publisher-Sätze wurden 2026 lt. Adweek um bis zu 50% gekürzt",https://affiliate-program.amazon.com/help/node/topic/GRXPHT8U84RAYDXZ,2026-09-26
Amazon (alle),Amazon DE – Bekleidung & Accessoires / Amazon Fashion Eigenmarken 6%,https://partnernet.amazon.de/,Direct (Amazon PartnerNet),DE/AT (amazon.de),6%,VERIFIED,24 Std. Session; Warenkorb-Add innerhalb Session -> Kauf bis 89 Tage nach Klick,VERIFIED,UNKNOWN,"Ja – nutzergenerierte Social-Media-Inhalte gelten als 'Website'; akzeptiert: Facebook (keine Privatprofile), Instagram, Twitter/X, YouTube, TikTok, Twitch – Pinterest NICHT gelistet","Ja (exakte Profil-URL registrieren; Pflichthinweis muss mit dem Account verknüpft sein, z.B. Bio)","Ja (Produkt-/Suchlinks mit Tag; Linkkürzer nur wenn klar erkennbar auf Amazon verlinkt, z.B. amzn.to)",Creators API (Nachfolger der abgekündigten PA-API 5; Voraussetzung: mind. 10 qualifizierte Verkäufe in 30 Tagen),Provision nur für amazon.de-Käufe; EU-Stores separat (eigene Tags),"Standard-Vergütungskatalog DE (identisch UK/EU-Anhang; gleiche Sätze für direkte/indirekte Käufe); Sätze liegen unter dem Stand 23.06.2025 (lt. ABAKUS-Forum z.B. Möbel/Wohnen 6%) -> weitere Senkung, Datum unbekannt; seit 14.04.2026: bezahlte/verstärkte Werbung disqualifiziert, 180-Tage-Frist; Direktnachrichten nur wenn 'angefordert' (Opt-in); Pflichttext 'Als Amazon-Partner verdiene ich an qualifizierten Verkäufen' + '#Anzeige'; Startseite wirbt 'bis zu 12%' (über Tabelle hinaus nur Sonderprogramme)",https://partnernet.amazon.de/help/node/topic/GRXPHT8U84RAYDXZ,2026-09-26
Amazon (alle),Amazon DE – Luxus / Luxus Beauty Stores / Luxus Fashion Stores 6%,https://partnernet.amazon.de/,Direct (Amazon PartnerNet),DE/AT (amazon.de),6%,VERIFIED,24 Std. Session; Warenkorb-Add innerhalb Session -> Kauf bis 89 Tage nach Klick,VERIFIED,UNKNOWN,"Ja – nutzergenerierte Social-Media-Inhalte gelten als 'Website'; akzeptiert: Facebook (keine Privatprofile), Instagram, Twitter/X, YouTube, TikTok, Twitch – Pinterest NICHT gelistet","Ja (exakte Profil-URL registrieren; Pflichthinweis muss mit dem Account verknüpft sein, z.B. Bio)","Ja (Produkt-/Suchlinks mit Tag; Linkkürzer nur wenn klar erkennbar auf Amazon verlinkt, z.B. amzn.to)",Creators API (Nachfolger der abgekündigten PA-API 5; Voraussetzung: mind. 10 qualifizierte Verkäufe in 30 Tagen),Provision nur für amazon.de-Käufe; EU-Stores separat (eigene Tags),"Standard-Vergütungskatalog DE (identisch UK/EU-Anhang; gleiche Sätze für direkte/indirekte Käufe); Sätze liegen unter dem Stand 23.06.2025 (lt. ABAKUS-Forum z.B. Möbel/Wohnen 6%) -> weitere Senkung, Datum unbekannt; seit 14.04.2026: bezahlte/verstärkte Werbung disqualifiziert, 180-Tage-Frist; Direktnachrichten nur wenn 'angefordert' (Opt-in); Pflichttext 'Als Amazon-Partner verdiene ich an qualifizierten Verkäufen' + '#Anzeige'; Startseite wirbt 'bis zu 12%' (über Tabelle hinaus nur Sonderprogramme)",https://partnernet.amazon.de/help/node/topic/GRXPHT8U84RAYDXZ,2026-09-26
Amazon (alle),"Amazon DE – Schuhe, Handtaschen & Geldbörsen 6%",https://partnernet.amazon.de/,Direct (Amazon PartnerNet),DE/AT (amazon.de),6%,VERIFIED,24 Std. Session; Warenkorb-Add innerhalb Session -> Kauf bis 89 Tage nach Klick,VERIFIED,UNKNOWN,"Ja – nutzergenerierte Social-Media-Inhalte gelten als 'Website'; akzeptiert: Facebook (keine Privatprofile), Instagram, Twitter/X, YouTube, TikTok, Twitch – Pinterest NICHT gelistet","Ja (exakte Profil-URL registrieren; Pflichthinweis muss mit dem Account verknüpft sein, z.B. Bio)","Ja (Produkt-/Suchlinks mit Tag; Linkkürzer nur wenn klar erkennbar auf Amazon verlinkt, z.B. amzn.to)",Creators API (Nachfolger der abgekündigten PA-API 5; Voraussetzung: mind. 10 qualifizierte Verkäufe in 30 Tagen),Provision nur für amazon.de-Käufe; EU-Stores separat (eigene Tags),"Standard-Vergütungskatalog DE (identisch UK/EU-Anhang; gleiche Sätze für direkte/indirekte Käufe); Sätze liegen unter dem Stand 23.06.2025 (lt. ABAKUS-Forum z.B. Möbel/Wohnen 6%) -> weitere Senkung, Datum unbekannt; seit 14.04.2026: bezahlte/verstärkte Werbung disqualifiziert, 180-Tage-Frist; Direktnachrichten nur wenn 'angefordert' (Opt-in); Pflichttext 'Als Amazon-Partner verdiene ich an qualifizierten Verkäufen' + '#Anzeige'; Startseite wirbt 'bis zu 12%' (über Tabelle hinaus nur Sonderprogramme)",https://partnernet.amazon.de/help/node/topic/GRXPHT8U84RAYDXZ,2026-09-26
Amazon (alle),Amazon DE – Uhren 6%,https://partnernet.amazon.de/,Direct (Amazon PartnerNet),DE/AT (amazon.de),6%,VERIFIED,24 Std. Session; Warenkorb-Add innerhalb Session -> Kauf bis 89 Tage nach Klick,VERIFIED,UNKNOWN,"Ja – nutzergenerierte Social-Media-Inhalte gelten als 'Website'; akzeptiert: Facebook (keine Privatprofile), Instagram, Twitter/X, YouTube, TikTok, Twitch – Pinterest NICHT gelistet","Ja (exakte Profil-URL registrieren; Pflichthinweis muss mit dem Account verknüpft sein, z.B. Bio)","Ja (Produkt-/Suchlinks mit Tag; Linkkürzer nur wenn klar erkennbar auf Amazon verlinkt, z.B. amzn.to)",Creators API (Nachfolger der abgekündigten PA-API 5; Voraussetzung: mind. 10 qualifizierte Verkäufe in 30 Tagen),Provision nur für amazon.de-Käufe; EU-Stores separat (eigene Tags),"Standard-Vergütungskatalog DE (identisch UK/EU-Anhang; gleiche Sätze für direkte/indirekte Käufe); Sätze liegen unter dem Stand 23.06.2025 (lt. ABAKUS-Forum z.B. Möbel/Wohnen 6%) -> weitere Senkung, Datum unbekannt; seit 14.04.2026: bezahlte/verstärkte Werbung disqualifiziert, 180-Tage-Frist; Direktnachrichten nur wenn 'angefordert' (Opt-in); Pflichttext 'Als Amazon-Partner verdiene ich an qualifizierten Verkäufen' + '#Anzeige'; Startseite wirbt 'bis zu 12%' (über Tabelle hinaus nur Sonderprogramme)",https://partnernet.amazon.de/help/node/topic/GRXPHT8U84RAYDXZ,2026-09-26
Amazon (alle),Amazon DE – Möbel 5%,https://partnernet.amazon.de/,Direct (Amazon PartnerNet),DE/AT (amazon.de),5%,VERIFIED,24 Std. Session; Warenkorb-Add innerhalb Session -> Kauf bis 89 Tage nach Klick,VERIFIED,UNKNOWN,"Ja – nutzergenerierte Social-Media-Inhalte gelten als 'Website'; akzeptiert: Facebook (keine Privatprofile), Instagram, Twitter/X, YouTube, TikTok, Twitch – Pinterest NICHT gelistet","Ja (exakte Profil-URL registrieren; Pflichthinweis muss mit dem Account verknüpft sein, z.B. Bio)","Ja (Produkt-/Suchlinks mit Tag; Linkkürzer nur wenn klar erkennbar auf Amazon verlinkt, z.B. amzn.to)",Creators API (Nachfolger der abgekündigten PA-API 5; Voraussetzung: mind. 10 qualifizierte Verkäufe in 30 Tagen),Provision nur für amazon.de-Käufe; EU-Stores separat (eigene Tags),"Standard-Vergütungskatalog DE (identisch UK/EU-Anhang; gleiche Sätze für direkte/indirekte Käufe); Sätze liegen unter dem Stand 23.06.2025 (lt. ABAKUS-Forum z.B. Möbel/Wohnen 6%) -> weitere Senkung, Datum unbekannt; seit 14.04.2026: bezahlte/verstärkte Werbung disqualifiziert, 180-Tage-Frist; Direktnachrichten nur wenn 'angefordert' (Opt-in); Pflichttext 'Als Amazon-Partner verdiene ich an qualifizierten Verkäufen' + '#Anzeige'; Startseite wirbt 'bis zu 12%' (über Tabelle hinaus nur Sonderprogramme)",https://partnernet.amazon.de/help/node/topic/GRXPHT8U84RAYDXZ,2026-09-26
Amazon (alle),Amazon DE – Wohnen 5%,https://partnernet.amazon.de/,Direct (Amazon PartnerNet),DE/AT (amazon.de),5%,VERIFIED,24 Std. Session; Warenkorb-Add innerhalb Session -> Kauf bis 89 Tage nach Klick,VERIFIED,UNKNOWN,"Ja – nutzergenerierte Social-Media-Inhalte gelten als 'Website'; akzeptiert: Facebook (keine Privatprofile), Instagram, Twitter/X, YouTube, TikTok, Twitch – Pinterest NICHT gelistet","Ja (exakte Profil-URL registrieren; Pflichthinweis muss mit dem Account verknüpft sein, z.B. Bio)","Ja (Produkt-/Suchlinks mit Tag; Linkkürzer nur wenn klar erkennbar auf Amazon verlinkt, z.B. amzn.to)",Creators API (Nachfolger der abgekündigten PA-API 5; Voraussetzung: mind. 10 qualifizierte Verkäufe in 30 Tagen),Provision nur für amazon.de-Käufe; EU-Stores separat (eigene Tags),"Standard-Vergütungskatalog DE (identisch UK/EU-Anhang; gleiche Sätze für direkte/indirekte Käufe); Sätze liegen unter dem Stand 23.06.2025 (lt. ABAKUS-Forum z.B. Möbel/Wohnen 6%) -> weitere Senkung, Datum unbekannt; seit 14.04.2026: bezahlte/verstärkte Werbung disqualifiziert, 180-Tage-Frist; Direktnachrichten nur wenn 'angefordert' (Opt-in); Pflichttext 'Als Amazon-Partner verdiene ich an qualifizierten Verkäufen' + '#Anzeige'; Startseite wirbt 'bis zu 12%' (über Tabelle hinaus nur Sonderprogramme)",https://partnernet.amazon.de/help/node/topic/GRXPHT8U84RAYDXZ,2026-09-26
Amazon (alle),Amazon DE – Küche & Esszimmer 5%,https://partnernet.amazon.de/,Direct (Amazon PartnerNet),DE/AT (amazon.de),5%,VERIFIED,24 Std. Session; Warenkorb-Add innerhalb Session -> Kauf bis 89 Tage nach Klick,VERIFIED,UNKNOWN,"Ja – nutzergenerierte Social-Media-Inhalte gelten als 'Website'; akzeptiert: Facebook (keine Privatprofile), Instagram, Twitter/X, YouTube, TikTok, Twitch – Pinterest NICHT gelistet","Ja (exakte Profil-URL registrieren; Pflichthinweis muss mit dem Account verknüpft sein, z.B. Bio)","Ja (Produkt-/Suchlinks mit Tag; Linkkürzer nur wenn klar erkennbar auf Amazon verlinkt, z.B. amzn.to)",Creators API (Nachfolger der abgekündigten PA-API 5; Voraussetzung: mind. 10 qualifizierte Verkäufe in 30 Tagen),Provision nur für amazon.de-Käufe; EU-Stores separat (eigene Tags),"Standard-Vergütungskatalog DE (identisch UK/EU-Anhang; gleiche Sätze für direkte/indirekte Käufe); Sätze liegen unter dem Stand 23.06.2025 (lt. ABAKUS-Forum z.B. Möbel/Wohnen 6%) -> weitere Senkung, Datum unbekannt; seit 14.04.2026: bezahlte/verstärkte Werbung disqualifiziert, 180-Tage-Frist; Direktnachrichten nur wenn 'angefordert' (Opt-in); Pflichttext 'Als Amazon-Partner verdiene ich an qualifizierten Verkäufen' + '#Anzeige'; Startseite wirbt 'bis zu 12%' (über Tabelle hinaus nur Sonderprogramme)",https://partnernet.amazon.de/help/node/topic/GRXPHT8U84RAYDXZ,2026-09-26
Amazon (alle),Amazon DE – Baumarkt 5%,https://partnernet.amazon.de/,Direct (Amazon PartnerNet),DE/AT (amazon.de),5%,VERIFIED,24 Std. Session; Warenkorb-Add innerhalb Session -> Kauf bis 89 Tage nach Klick,VERIFIED,UNKNOWN,"Ja – nutzergenerierte Social-Media-Inhalte gelten als 'Website'; akzeptiert: Facebook (keine Privatprofile), Instagram, Twitter/X, YouTube, TikTok, Twitch – Pinterest NICHT gelistet","Ja (exakte Profil-URL registrieren; Pflichthinweis muss mit dem Account verknüpft sein, z.B. Bio)","Ja (Produkt-/Suchlinks mit Tag; Linkkürzer nur wenn klar erkennbar auf Amazon verlinkt, z.B. amzn.to)",Creators API (Nachfolger der abgekündigten PA-API 5; Voraussetzung: mind. 10 qualifizierte Verkäufe in 30 Tagen),Provision nur für amazon.de-Käufe; EU-Stores separat (eigene Tags),"Standard-Vergütungskatalog DE (identisch UK/EU-Anhang; gleiche Sätze für direkte/indirekte Käufe); Sätze liegen unter dem Stand 23.06.2025 (lt. ABAKUS-Forum z.B. Möbel/Wohnen 6%) -> weitere Senkung, Datum unbekannt; seit 14.04.2026: bezahlte/verstärkte Werbung disqualifiziert, 180-Tage-Frist; Direktnachrichten nur wenn 'angefordert' (Opt-in); Pflichttext 'Als Amazon-Partner verdiene ich an qualifizierten Verkäufen' + '#Anzeige'; Startseite wirbt 'bis zu 12%' (über Tabelle hinaus nur Sonderprogramme)",https://partnernet.amazon.de/help/node/topic/GRXPHT8U84RAYDXZ,2026-09-26
Amazon (alle),Amazon DE – Elektro- & Handwerkzeuge 5%,https://partnernet.amazon.de/,Direct (Amazon PartnerNet),DE/AT (amazon.de),5%,VERIFIED,24 Std. Session; Warenkorb-Add innerhalb Session -> Kauf bis 89 Tage nach Klick,VERIFIED,UNKNOWN,"Ja – nutzergenerierte Social-Media-Inhalte gelten als 'Website'; akzeptiert: Facebook (keine Privatprofile), Instagram, Twitter/X, YouTube, TikTok, Twitch – Pinterest NICHT gelistet","Ja (exakte Profil-URL registrieren; Pflichthinweis muss mit dem Account verknüpft sein, z.B. Bio)","Ja (Produkt-/Suchlinks mit Tag; Linkkürzer nur wenn klar erkennbar auf Amazon verlinkt, z.B. amzn.to)",Creators API (Nachfolger der abgekündigten PA-API 5; Voraussetzung: mind. 10 qualifizierte Verkäufe in 30 Tagen),Provision nur für amazon.de-Käufe; EU-Stores separat (eigene Tags),"Standard-Vergütungskatalog DE (identisch UK/EU-Anhang; gleiche Sätze für direkte/indirekte Käufe); Sätze liegen unter dem Stand 23.06.2025 (lt. ABAKUS-Forum z.B. Möbel/Wohnen 6%) -> weitere Senkung, Datum unbekannt; seit 14.04.2026: bezahlte/verstärkte Werbung disqualifiziert, 180-Tage-Frist; Direktnachrichten nur wenn 'angefordert' (Opt-in); Pflichttext 'Als Amazon-Partner verdiene ich an qualifizierten Verkäufen' + '#Anzeige'; Startseite wirbt 'bis zu 12%' (über Tabelle hinaus nur Sonderprogramme)",https://partnernet.amazon.de/help/node/topic/GRXPHT8U84RAYDXZ,2026-09-26
Amazon (alle),Amazon DE – Schmuck 5%,https://partnernet.amazon.de/,Direct (Amazon PartnerNet),DE/AT (amazon.de),5%,VERIFIED,24 Std. Session; Warenkorb-Add innerhalb Session -> Kauf bis 89 Tage nach Klick,VERIFIED,UNKNOWN,"Ja – nutzergenerierte Social-Media-Inhalte gelten als 'Website'; akzeptiert: Facebook (keine Privatprofile), Instagram, Twitter/X, YouTube, TikTok, Twitch – Pinterest NICHT gelistet","Ja (exakte Profil-URL registrieren; Pflichthinweis muss mit dem Account verknüpft sein, z.B. Bio)","Ja (Produkt-/Suchlinks mit Tag; Linkkürzer nur wenn klar erkennbar auf Amazon verlinkt, z.B. amzn.to)",Creators API (Nachfolger der abgekündigten PA-API 5; Voraussetzung: mind. 10 qualifizierte Verkäufe in 30 Tagen),Provision nur für amazon.de-Käufe; EU-Stores separat (eigene Tags),"Standard-Vergütungskatalog DE (identisch UK/EU-Anhang; gleiche Sätze für direkte/indirekte Käufe); Sätze liegen unter dem Stand 23.06.2025 (lt. ABAKUS-Forum z.B. Möbel/Wohnen 6%) -> weitere Senkung, Datum unbekannt; seit 14.04.2026: bezahlte/verstärkte Werbung disqualifiziert, 180-Tage-Frist; Direktnachrichten nur wenn 'angefordert' (Opt-in); Pflichttext 'Als Amazon-Partner verdiene ich an qualifizierten Verkäufen' + '#Anzeige'; Startseite wirbt 'bis zu 12%' (über Tabelle hinaus nur Sonderprogramme)",https://partnernet.amazon.de/help/node/topic/GRXPHT8U84RAYDXZ,2026-09-26
